case_name,area,num_rooms,num_paths,avg_path_length,mode_path_length,len_shortest_path,degree_dom_node
18330,83.332944,9.0,1.0,5.0,5.0,5.0,3.0
108012,72.606715,10.0,4.0,5.25,5.0,5.0,1.0
23863,150.745527,11.0,10.0,4.5,5.0,3.0,3.0
136921,76.333518,9.0,6.0,6.0,7.0,5.0,1.0
10721,107.45637400000001,11.0,10.0,5.2,5.0,5.0,2.0
19662,118.42714099999999,12.0,4.0,5.75,5.0,5.0,1.0
107283,97.577802,10.0,6.0,3.8333333333333335,4.0,3.0,2.0
23734,84.13133100000002,7.0,9.0,5.333333333333333,5.0,5.0,3.0
32043,38.323023000000006,7.0,3.0,4.0,4.0,3.0,1.0
107995,71.44717700000001,10.0,4.0,5.25,5.0,5.0,1.0
20957,86.03131400000001,7.0,8.0,4.75,5.0,4.0,2.0
32635,108.302265,9.0,6.0,5.166666666666667,5.0,5.0,1.0
45169,67.77173599999999,7.0,6.0,3.5,4.0,3.0,2.0
37780,99.415543,9.0,5.0,4.2,4.0,3.0,3.0
92718,85.594528,7.0,14.0,5.857142857142857,6.0,4.0,1.0
15942,100.99299500000001,9.0,12.0,5.25,5.0,5.0,3.0
58872,129.327677,12.0,6.0,4.666666666666667,5.0,4.0,1.0
8964,89.881066,8.0,13.0,5.769230769230769,6.0,3.0,1.0
147833,65.531709,7.0,4.0,5.5,5.0,5.0,1.0
59589,65.65233299999998,8.0,6.0,5.333333333333333,5.0,4.0,1.0
28100,75.170893,9.0,3.0,5.333333333333333,5.0,5.0,1.0
138527,90.856858,10.0,14.0,5.857142857142857,5.0,5.0,1.0
95849,95.48327899999998,9.0,8.0,5.625,5.0,4.0,1.0
108743,109.99678499999999,9.0,2.0,3.0,3.0,3.0,1.0
47755,100.774933,9.0,4.0,6.0,7.0,4.0,1.0
51681,77.666359,10.0,4.0,5.0,5.0,5.0,2.0
48148,96.780468,9.0,6.0,4.666666666666667,5.0,4.0,2.0
109551,97.24753700000001,8.0,8.0,4.75,5.0,4.0,4.0
13188,52.695575999999996,4.0,4.0,3.75,4.0,3.0,1.0
53191,111.32616099999998,10.0,6.0,4.333333333333333,4.0,4.0,2.0
145522,82.115021,8.0,7.0,5.142857142857143,5.0,5.0,1.0
104786,115.25304700000001,12.0,5.0,5.4,5.0,5.0,1.0
54722,156.03128400000003,11.0,0.0,0.0,0.0,0.0,2.0
13024,61.58818899999999,6.0,0.0,0.0,0.0,0.0,2.0
42394,91.551838,6.0,1.0,3.0,3.0,3.0,1.0
20900,76.146184,7.0,3.0,4.0,5.0,3.0,2.0
70584,98.19493400000002,8.0,3.0,3.6666666666666665,4.0,3.0,1.0
136935,76.910702,9.0,4.0,6.0,7.0,5.0,1.0
97835,74.508013,7.0,5.0,5.4,7.0,3.0,1.0
142562,114.401657,9.0,30.0,5.8,6.0,3.0,3.0
71656,81.850546,10.0,2.0,3.5,4.0,3.0,2.0
50829,95.61659700000001,10.0,16.0,5.5625,6.0,4.0,1.0
142411,61.45180700000001,9.0,6.0,5.333333333333333,5.0,5.0,1.0
93879,90.74004699999999,11.0,12.0,5.0,5.0,4.0,2.0
10625,76.77888899999998,12.0,5.0,4.4,4.0,4.0,2.0
7025,84.941446,7.0,2.0,5.5,6.0,5.0,1.0
99348,71.22436699999999,11.0,4.0,5.25,5.0,5.0,1.0
97350,107.35838299999999,13.0,7.0,4.571428571428571,5.0,3.0,2.0
148553,45.144282,7.0,8.0,5.25,5.0,4.0,1.0
108804,111.153249,12.0,1.0,6.0,6.0,6.0,1.0
28891,83.173985,8.0,2.0,5.0,5.0,5.0,2.0
93150,37.047318000000004,4.0,2.0,5.0,5.0,5.0,1.0
60984,47.66607400000001,6.0,3.0,5.333333333333333,5.0,5.0,1.0
39210,97.227064,8.0,6.0,4.5,5.0,3.0,2.0
34006,61.442853,6.0,8.0,5.0,5.0,5.0,2.0
31454,79.802137,10.0,6.0,5.333333333333333,5.0,5.0,1.0
49426,93.35692200000001,8.0,2.0,5.0,5.0,5.0,1.0
28113,109.315826,11.0,6.0,4.333333333333333,5.0,3.0,1.0
53704,91.503456,8.0,7.0,5.714285714285714,5.0,5.0,1.0
70553,97.31637500000001,10.0,6.0,5.666666666666667,6.0,5.0,1.0
11748,82.353532,7.0,15.0,5.266666666666667,5.0,3.0,3.0
10894,88.660346,9.0,17.0,5.294117647058823,5.0,3.0,2.0
66519,105.51867200000001,10.0,4.0,4.5,5.0,3.0,1.0
25394,109.69145400000001,10.0,5.0,4.4,5.0,3.0,1.0
157811,106.351078,8.0,3.0,5.0,5.0,5.0,1.0
108794,81.107065,8.0,1.0,3.0,3.0,3.0,1.0
109212,80.344759,16.0,6.0,5.333333333333333,5.0,5.0,2.0
111650,154.501641,10.0,6.0,4.5,5.0,3.0,2.0
53762,110.278281,11.0,8.0,5.625,5.0,5.0,1.0
8610,102.864285,10.0,15.0,5.6,6.0,3.0,3.0
154433,77.571306,10.0,10.0,5.3,5.0,4.0,2.0
109579,77.898855,8.0,12.0,4.666666666666667,4.0,3.0,2.0
11890,71.40863399999999,7.0,12.0,5.833333333333333,6.0,5.0,1.0
29207,93.208118,8.0,6.0,5.333333333333333,5.0,5.0,2.0
17563,137.368698,16.0,6.0,5.666666666666667,6.0,5.0,2.0
28656,114.47552999999998,10.0,8.0,5.0,4.0,3.0,2.0
