space_names,datetimes,mixing_volume,ventilation_volume,temperature,zone_inflow,zone_outflow,zone_dimless_flow,zone_dimless_temp,case_name
BLOCK `CORRIDOR_6` STOREY 0,2017-07-13T22:00:00.000000,3424.1974494502906,0.0,16.317764233954662,3.8029329150702225,0.0,0.19402414062590206,1.0088262277560844,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-13T22:00:00.000000,3424.1974494502906,0.0,16.317764233954662,3.8029329150702225,0.0,0.19402414062590206,1.0088262277560844,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-13T22:00:00.000000,3424.1974494502906,0.0,16.317764233954662,3.8029329150702225,0.0,0.19402414062590206,1.0088262277560844,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-13T22:00:00.000000,3424.1974494502906,0.0,16.317764233954662,3.8029329150702225,0.0,0.19402414062590206,1.0088262277560844,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-13T22:00:00.000000,3424.1974494502906,0.0,16.317764233954662,3.8029329150702225,0.0,0.19402414062590206,1.0088262277560844,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-13T22:00:00.000000,3424.1974494502906,0.0,16.317764233954662,3.8029329150702225,0.0,0.19402414062590206,1.0088262277560844,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-13T22:00:00.000000,3424.1974494502906,0.0,16.317764233954662,3.8029329150702225,0.0,0.19402414062590206,1.0088262277560844,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-13T22:00:00.000000,3424.1974494502906,0.0,16.317764233954662,3.8029329150702225,0.0,0.19402414062590206,1.0088262277560844,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-13T22:00:00.000000,3424.1974494502906,0.0,16.317764233954662,3.8029329150702225,0.0,0.19402414062590206,1.0088262277560844,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-13T22:00:00.000000,3424.1974494502906,0.0,16.317764233954662,3.8029329150702225,0.0,0.19402414062590206,1.0088262277560844,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-13T22:00:00.000000,3424.1974494502906,0.0,16.317764233954662,3.8029329150702225,0.0,0.19402414062590206,1.0088262277560844,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-13T22:00:00.000000,3424.1974494502906,0.0,16.317764233954662,3.8029329150702225,0.0,0.19402414062590206,1.0088262277560844,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-14T07:00:00.000000,1171.9236323071705,0.0,16.938055541963553,0.0,1.303409375798335,0.0,0.9847706710443926,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-15T09:00:00.000000,924.8558243308496,0.0,17.858052155900854,0.987496392089996,0.04163405994775613,0.0797021615994717,0.9705463128206987,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-15T10:00:00.000000,1628.0049690106866,0.0,18.941919858472843,1.7995457703052293,0.01083130825455882,0.17372292719448676,0.981446624791339,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-22T08:00:00.000000,659.0185864318753,0.0,16.57544630054518,0.12622393320585437,0.6065357533495191,0.010357498426718329,0.9807956390855137,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-22T08:00:00.000000,659.0185864318753,0.0,16.57544630054518,0.12622393320585437,0.6065357533495191,0.010357498426718329,0.9807956390855137,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-22T08:00:00.000000,659.0185864318753,0.0,16.57544630054518,0.12622393320585437,0.6065357533495191,0.010357498426718329,0.9807956390855137,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-22T08:00:00.000000,659.0185864318753,0.0,16.57544630054518,0.12622393320585437,0.6065357533495191,0.010357498426718329,0.9807956390855137,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-22T08:00:00.000000,659.0185864318753,0.0,16.57544630054518,0.12622393320585437,0.6065357533495191,0.010357498426718329,0.9807956390855137,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-22T08:00:00.000000,659.0185864318753,0.0,16.57544630054518,0.12622393320585437,0.6065357533495191,0.010357498426718329,0.9807956390855137,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-22T08:00:00.000000,659.0185864318753,0.0,16.57544630054518,0.12622393320585437,0.6065357533495191,0.010357498426718329,0.9807956390855137,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-22T08:00:00.000000,659.0185864318753,0.0,16.57544630054518,0.12622393320585437,0.6065357533495191,0.010357498426718329,0.9807956390855137,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-22T08:00:00.000000,659.0185864318753,0.0,16.57544630054518,0.12622393320585437,0.6065357533495191,0.010357498426718329,0.9807956390855137,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-22T08:00:00.000000,659.0185864318753,0.0,16.57544630054518,0.12622393320585437,0.6065357533495191,0.010357498426718329,0.9807956390855137,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-22T08:00:00.000000,659.0185864318753,0.0,16.57544630054518,0.12622393320585437,0.6065357533495191,0.010357498426718329,0.9807956390855137,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-22T08:00:00.000000,659.0185864318753,0.0,16.57544630054518,0.12622393320585437,0.6065357533495191,0.010357498426718329,0.9807956390855137,100310
BLOCK `CORRIDOR_6` STOREY 0,2017-07-22T08:00:00.000000,659.0185864318753,0.0,16.57544630054518,0.12622393320585437,0.6065357533495191,0.010357498426718329,0.9807956390855137,100310
